链接,作者关键字
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876887684&partnerID=40&md5=bf7d002283d324de291204c8ee7e70af",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867504217&doi=10.1039%2fc2lc90108k&partnerID=40&md5=7322a5dd3bb02246b3aeb8116622674f",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866007745&doi=10.1002%2felps.201270126&partnerID=40&md5=0feed45ea684b5ca425debc455154136",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864209278&doi=10.1039%2fc2lc90074b&partnerID=40&md5=6ec5ae2430b7e5ae98b994bd70bb5df1",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864947286&doi=10.1002%2felps.201270104&partnerID=40&md5=0b19f8d8c0a181066228cfe5f60d6516",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874385906&partnerID=40&md5=8861d86b7450ba9af504e7a2f465e136",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862841785&doi=10.1039%2fc2lc40318h&partnerID=40&md5=13417944938087797751415f217b21ec",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867128738&doi=10.1063%2f1.4752245&partnerID=40&md5=19ebdf1c0c29fe484698ea634c477df9",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863459287&doi=10.1007%2fs10404-012-0946-2&partnerID=40&md5=26734712dbcb61f84171956032860636","Capacitive; Droplet; Droplet-based microfluidics; Electrostatic; Energy harvesting"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862212456&doi=10.1039%2fc2lc21147e&partnerID=40&md5=20baeb4211c4b321d9614a7d119fed5c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862222619&doi=10.1039%2fc2lc90052a&partnerID=40&md5=ac2dbbfbf64034d00a0b5bc256545c59",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860746667&doi=10.1038%2f485177a&partnerID=40&md5=81ff4d78ed12fde02e5a3bbf9e7192ea",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862193941&doi=10.1039%2fc2lc90040h&partnerID=40&md5=051ba0700c844e070259d7f6f12cb35e",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860292504&doi=10.1002%2fbiot.201290027&partnerID=40&md5=92b7db37c9c43fbd0864f52aa5af49d4",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861915854&doi=10.4155%2fbio.12.99&partnerID=40&md5=68064f9dd4a85c69184a8a5ef94aad0e",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860354859&doi=10.1039%2fc2lc90035a&partnerID=40&md5=ae45904810f2c2570af10107cc897143",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866760336&doi=10.1021%2fsb300015f&partnerID=40&md5=a027c49fd59762b658fd8a71fa869641",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860148638&doi=10.1089%2fbio.2012.1026&partnerID=40&md5=9c0a327826c543979b6a74d805db4353",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873034106&partnerID=40&md5=699b2cc5100f85f552048a7315ce36d6",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856203403&doi=10.1039%2fc1lc90138a&partnerID=40&md5=26ea9f2a5a03b2cbb8f2b28523b35d2c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856183795&doi=10.1039%2fc2lc90006h&partnerID=40&md5=11cd5a5791806bb56e795c75518e7db6",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901814320&partnerID=40&md5=d5ee8700b211689924e6387826e5ab71","Inertial microfluidics; Particle control; Structured channels"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901759989&partnerID=40&md5=07fb86c1b34f05c8b8e6ff81090c0e0c","Critical droplet size; Droplet; Protein crystallization; Single crystallization"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901767703&partnerID=40&md5=67354b7ff1503f0380c127cace42fce3","AC-electrokinetics; Concentration/separation; Digital microfluidics; Parasites; Water quality"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901770080&partnerID=40&md5=e36fa2b5135a70e44358d91e3df812cc","Latex immunoagglutination; Mie scatter; Paper microfluidics; Salmonella typhimurium"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901761127&partnerID=40&md5=916aec5cb56ba51fb4f6ef8d5f209a06","Droplet-based microfluidics; Fluorescence polarization; Protein-protein interaction"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901813142&partnerID=40&md5=d408dd2657b20d9c800ad064e230a962","Bi-phasic microfluidics; LC-MS; Metabolomics; Open microfluidics; Secondary metabolites"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901789078&partnerID=40&md5=f766f453cbe2943a035f10eba84e6222","Co-flow; Droplet microfluidics; Gas continuous phase"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866780889&doi=10.2144%2f000113835&partnerID=40&md5=ab17f160ef60ce354cd96aa92250434d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901783500&partnerID=40&md5=174ca3ac6eb87c732963b6ae123fb6c3","Compartmentalization; Droplet-based microfluidics; Evolution; Model protocell; RNA world"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856417796&doi=10.1038%2fnmeth.1819&partnerID=40&md5=2d33cea421c0531800c83972fbd75802",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84055222209&doi=10.1109%2fIEMBS.2011.6090885&partnerID=40&md5=c98eef4c2fbe31c60e17a20a4031b444",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871825418&doi=10.1039%2fC1LC90124A&partnerID=40&md5=efaec986af10a2ce2d2ba7eb6146d3f6",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883758773&partnerID=40&md5=a647d684e5d4f9096fa339cc34eca101","96-well microplate; High sensitivity; Immunoassay; Microfluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883810210&partnerID=40&md5=ec327af4508b036ed2d54a07895bcd79","Field-deployable; Foot-and-mouth disease; Integrated; Serotype"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82955168402&doi=10.1016%2fj.partic.2011.06.004&partnerID=40&md5=4634b2bfd68d03379c508d5c8a630a93","Microfluidics; Micron non-spherical particles; Micron spherical particles; Nanoparticles; Preparation technology"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895374715&partnerID=40&md5=6a1bfa2583cf175608c33226541595b8",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82355191026&doi=10.1038%2fnmeth.1797&partnerID=40&md5=43821dcceffc37a2d74ba690dc56a32a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82555186554&doi=10.1063%2f1.3662191&partnerID=40&md5=9314b22cbd6bf70e37449da5811be402",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052537858&doi=10.1039%2fc1lc90091a&partnerID=40&md5=060bfca68cf8cd7ee78aaf62aaf350d4",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053378138&doi=10.1089%2fadt.2011.0905.lr&partnerID=40&md5=d540edc36a72814b812230fd21ba371b",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80052420253&doi=10.1016%2fj.trac.2011.08.002&partnerID=40&md5=f7cca26b4772bda2c0177aed62a10989",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80053996554&partnerID=40&md5=e82f162c7377053c7c85c352c5e4ed06",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82555168073&partnerID=40&md5=cf888b5473192e12ed4b118fe94ddc9a","Efficiency; Gene; Microfludic; Transfection"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-82055200215&partnerID=40&md5=66c30dcb6d10917cf64accc6b1edba3a","Focusing; Inertial effect; Inertial microfluidic chip; Mixing; Optofluidic; Sorting"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-80051964336&doi=10.1002%2felps.201190074&partnerID=40&md5=2a12ac1b8dc20b8286e4e34278fe3bd3",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960027339&doi=10.2174%2f157017911796117205&partnerID=40&md5=163693aab0a1ba09888d057bd5d3aa45","Microfluidics; Molecular imaging"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959758030&doi=10.1016%2fj.colsurfa.2011.04.006&partnerID=40&md5=1563266ad1c35d91ba07f5410c677fef","Alginate; Biopolymer; Double-emulsion; Emulsion-template; Encapsulation; Gelatin"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79958151364&doi=10.1039%2fc1lc90053f&partnerID=40&md5=ef2a423088ede07b43b794ee73964f44",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79959247146&doi=10.1021%2fac201057w&partnerID=40&md5=948c85f748c29ba35ee038b4b303a518",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957864195&doi=10.1038%2fnmeth0611-451&partnerID=40&md5=8fc8e1bb6f597c25e44e060d1f8f62c0",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79954609231&doi=10.1016%2fj.elecom.2011.03.001&partnerID=40&md5=700bd0d08510e22ff115e52c4a986b8d","Amperometry; Electrophoresis; Graphene oxide; Microfluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955612430&doi=10.2217%2fnnm.11.18&partnerID=40&md5=7906c145aed5b7fad8e14c28066014b2",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951574065&doi=10.2144%2f000113605&partnerID=40&md5=94a48ea00ef03ac3d7d544b49c8c6c54",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650273143&doi=10.1002%2felps.201090115&partnerID=40&md5=6f39a7d8165a1327a01f0921a1a4c938",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-81255144038&doi=10.1109%2fMNANO.2011.941954&partnerID=40&md5=df5589c330b22d2aa40e8a76ca5e37ae",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649509052&doi=10.1039%2fC0LC90091E&partnerID=40&md5=7c432e37c9004e4468a0c48d267ea3d5",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884312777&partnerID=40&md5=aee5b365b238d11f1d9316de4c19bf9c","Cell cycle; Dean flows; Inertial forces; Size fractionation; Stem cells"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894041026&partnerID=40&md5=3e3defdaa22c385264270446bbac0137",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884318006&partnerID=40&md5=c34efc6fb85305b05fa0f207dbfd7951","Anthrax; DNA; Flow-through; Polymerase chain reaction"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883778566&partnerID=40&md5=189f1cd55d2089ba9dfde6d8aabaca81","Biomarkers; Digital PCR; Droplet-based microfluidic; Highly sensitive detection; KRAS"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884292898&partnerID=40&md5=b3842ad1b1ae77ef7c98ceabbbb53cb0","Dynamic photomasking; Optofluidics; Reconfigurable systems; Sol-gel; Thermorheological"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884304923&partnerID=40&md5=3fb3c76ac81a08dd7c9d980aea942878","Field-deployable; Foot-and-mouth disease; Integrated; Serotype"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79951992416&doi=10.1063%2f1.3516416&partnerID=40&md5=3900ebb221bc9e062868384b5a9b71c5","friction factor; microchannels; microfluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872609934&partnerID=40&md5=a91297f8735aef760cfdf9b2867cc2ed","Cell counting; Compact disk; Diagnostics; Sorting"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949531136&doi=10.1002%2fcphc.200900778&partnerID=40&md5=64ea9177a3983a73d62c757d87a7eac3","Anisotropic fluids; Hierarchical branches; Liquid crystals; Microfluidics; Nematofluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957672647&doi=10.1039%2fc0lc90055a&partnerID=40&md5=3bc21b8ff75b3f9511b998e53fbf152a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77956112901&doi=10.1039%2fc0lc90043e&partnerID=40&md5=10962fe6c245efb39b0898c5ccbaed1d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77955761671&doi=10.1098%2frsif.2010.0259.focus&partnerID=40&md5=e0af536e892a6c035959c58436185098","Biomaterials; Biomedical engineering; Drug delivery; Medical materials; Tissue engineering; William Bonfield"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954813198&doi=10.1002%2fcphc.201000188&partnerID=40&md5=87959b09190a9bcbd0959d198908ed3e","Brunauer-emmett-teller analysis; Mesoporous materials; Microreactors; Monodisperse droplets; Sol-gel processes"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957933212&doi=10.2144%2f000113461&partnerID=40&md5=5b3eb8b9551e0c13a904ef86b2ff0b3f",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953571969&doi=10.1021%2fac1009707&partnerID=40&md5=61e0116cbd8208fd2e0a7f706904ccaf",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950900753&doi=10.1073%2fpnas.1002891107&partnerID=40&md5=095c73dc0a55961fbec24e4a21e6750a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952035719&doi=10.1089%2fadt.2010.0802.lr&partnerID=40&md5=859407281e6687ab5fc71c96cbbc79d7",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77952044713&doi=10.1089%2fadt.2010.0802.lr&partnerID=40&md5=aef35ea774588f9586bf352e27840315",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949739145&doi=10.1063%2f1.3358384&partnerID=40&md5=14524268e01ad5ac6be0cffaf51af678",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649267752&doi=10.1016%2fj.rbmo.2010.02.001&partnerID=40&md5=9dbfc8f394506b07f32e2acdeb2d7296",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949285840&doi=10.1016%2fj.trac.2009.11.002&partnerID=40&md5=c55982cd5dabf7c862f126233713d860","Dispersion; Droplet; High-throughput platform; Manipulation; Micro total analysis system; Microfluidics; Mixing; Reactor; Reagent consumption; Sample consumption"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949393665&doi=10.2533%2fchimia.2010.96&partnerID=40&md5=10dc0f610bec9ee009d89883f1bdc601","Complex fluids; Light scattering; Rheology"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-74349127740&doi=10.1002%2fmarc.200900590&partnerID=40&md5=0ad2dd1e9b444f717d1c9148f14dd881","Functional materials; Microfluidics; Polymer; Structure; Supramolecular structures"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-75749139673&doi=10.1039%2fb927233j&partnerID=40&md5=90c6aa73bff4ea91cb84996885886947",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860912511&partnerID=40&md5=625639a06f253bd23291a582bce708f9",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860905755&partnerID=40&md5=7402ede4d5b1a11cf0ed3a62ecf36541",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860814976&partnerID=40&md5=a331595b37b2d0fda12d1623fe494342",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860903588&partnerID=40&md5=b68a5effb9479a3fb298732290787360",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77954531111&doi=10.1063%2f1.3457488&partnerID=40&md5=fb750e96f4084b865c4d2ea9c573aa56",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860894093&partnerID=40&md5=e3bdf281d90f24929ae57af8408479cc",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860891614&partnerID=40&md5=a37af6888d75043393a45a99a9b2e0e3",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055777230&doi=10.1201%2f9781420093551&partnerID=40&md5=ad32cbe8309f052834e8034be4aea06f",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950841342&doi=10.1039%2fc004183c&partnerID=40&md5=09288c4da5fee12098b162c6fd37c4ea",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77949377350&doi=10.1039%2fc002965n&partnerID=40&md5=e353502ff5402879c9296d7e47d3f33c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960946478&partnerID=40&md5=1814ea10f7dea9c8ec2905bc02b813b4","Micromixer; Nonlinear dynamics; Signal processing; Temporal chaos; Two phase flow"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-73449131912&doi=10.1002%2fbiot.200900261&partnerID=40&md5=37051d1a29542f865138c8506d20ff8b",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67649976792&doi=10.1021%2fac900306q&partnerID=40&md5=76a4b20351f8a6e89faac993c69d14f6",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-66649102525&doi=10.1038%2f459632a&partnerID=40&md5=6868993da789e6497211bcd0236f122a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-65449145485&doi=10.1016%2fj.cma.2009.02.028&partnerID=40&md5=202b971cacf8a14dcb471542ca23a3d8","Additive Schwarz methods; Electrokinetic flow; Mass transport; Microfluidics chips; Parallel computing"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-66349107661&doi=10.1021%2fac9006683&partnerID=40&md5=fa8ae23b67dc69035500b1bb1c71c3aa",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-69649084645&partnerID=40&md5=793be85aa048020f07aaaa6baceafc1c",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-67650525194&doi=10.1038%2fnchem.155&partnerID=40&md5=41c7f3ece689ec44c6bb9275972e1015",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-60849126424&doi=10.1002%2fadma.200802244&partnerID=40&md5=90ba88975bb9338e392dc51aa37c02d3",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57449104691&doi=10.1039%2fb819236g&partnerID=40&md5=a9a90319b0171475e9f54b9657858d4f",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-72849153129&doi=10.1039%2fb921117a&partnerID=40&md5=c4f274b532b1239608e9bed37c1b870e",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901805123&partnerID=40&md5=f69f02ad2f4355a9460c26f8340da373","Inertial microfluidics; Lab-on-a-chip; Microscale flow cytometer"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349332360&doi=10.1039%2fb903760h&partnerID=40&md5=78e6dd92b1f3d53a5af98b504d8f8af6",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549116408&doi=10.1039%2fb911510m&partnerID=40&md5=65a89750171e6b463a7f5db741f1d2e3",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-58049221035&doi=10.1038%2fnrm2605&partnerID=40&md5=dd880f1c8d593f3099d5b840c5a0e4a4",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-59649124781&doi=10.1039%2fb900235a&partnerID=40&md5=5937d3d526d9512e414c240991c28c42",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-69549127717&doi=10.1039%2fb915041m&partnerID=40&md5=6047523300bb23ae73761f1fea48cd69",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-70349331511&doi=10.1039%2fb904937c&partnerID=40&md5=1db418dd7b90ab3dd562da1740c5b651",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-54949121336&doi=10.1063%2f1.3009560&partnerID=40&md5=21486830fe48402a48450e535d4fc1f3",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-52649148547&partnerID=40&md5=49b1387f6438f569aca395ec26804698","Effects; Marangoni; Microfluidics; Thin fim"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-45549095070&doi=10.1016%2fj.matlet.2008.04.088&partnerID=40&md5=c77824a645b4e15d74816e14c60fb555","Microfluidics and materials processing; Nanocomposites"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46449097836&doi=10.1016%2fj.jala.2008.05.001&partnerID=40&md5=a67779a92b0062af2e5c40590d7b9fea",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-46449116409&partnerID=40&md5=df1d335c2940f935f5c45521d851579d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-43449111791&doi=10.1002%2felps.200890035&partnerID=40&md5=bd1b8e4f697be717b7016ca6ecfc5c60",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-40949115492&doi=10.1002%2felps.200890016&partnerID=40&md5=4bb9baeec3a402deeb4db2f550fbc0b4",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-43149111322&doi=10.1021%2fes087098i&partnerID=40&md5=c5bcf0175154c40adc2ba3a5bcc65cf7",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904134288&partnerID=40&md5=1da85c4857bd0ace2260ac79f69dd020",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902507655&partnerID=40&md5=50907278c8a2d44c57868a3e46c3b0be","Interferometer; Long-period grating; Multiphase flow; Refractometer"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38949182601&partnerID=40&md5=d018a787e9016256520c9c414c55117e",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-47949111560&doi=10.1039%2fb810406a&partnerID=40&md5=7804d9f49747d4851659b0bd0d42d949",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-50049123260&doi=10.1109%2fSENSOR.2007.4300229&partnerID=40&md5=b8ac0d40ee4c4c245e33fe64e54e98ac","Concentration; EWOD; Magnetic beads; Separation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-57649243047&doi=10.1109%2fIEMBS.2007.4353801&partnerID=40&md5=2e98da512cf9608fbf1d4683f0616996",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903867681&partnerID=40&md5=ed83460a86b74cd69c7d8e3952d5eeaf",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-36849036377&doi=10.1021%2fac071989b&partnerID=40&md5=9e58de15599d094a8c362fbf152d3ffd",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-35649017583&doi=10.1373%2fclinchem.2007.090498&partnerID=40&md5=77adf1a34e66e07f0d7d2b661df65800",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-38449119913&partnerID=40&md5=8c57ae1203ee991a5b660b73153bdb52",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548324240&doi=10.1038%2fnmeth0907-691&partnerID=40&md5=a5e898e3f40b5fec9941daf1d9345420",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249069176&doi=10.1016%2fj.colsurfb.2007.04.012&partnerID=40&md5=db895a1212e37acce8f757be905b87b2","Biography; FAME2006; Florida ACS Award Symposia; Instrumentation; Microfluidics; Roger M. Leblanc; Supramolecular chemistry; Surface chemistry; WRM2006"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34249733700&doi=10.1016%2fj.ces.2006.11.058&partnerID=40&md5=d22136065325d0f0a5875e3cbf8f1369","Computer simulation; Electrokinetics; Lab-on-a-chip; Microfluidics; Multiscale; Nanofluidics"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248339994&doi=10.1002%2fjssc.200790022&partnerID=40&md5=27784ed5181ef44fc58f6b60b37eb71a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250612647&partnerID=40&md5=8602f62b2e76e7d6db49f7c96dbd5bd7",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547186600&doi=10.1142%2fS0129183107010954&partnerID=40&md5=f540fa60159bbbd95edee83c063eb2f5","Contact angles; Electric double layer; Electrokinetics; Lattice Boltzmann method; Microfluidics; Slip"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-37349034898&doi=10.1039%2fb717986n&partnerID=40&md5=0eea4653c153867e883ab8da2b66e9a0",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-52649127089&doi=10.1166%2fjctn.2007.2371&partnerID=40&md5=7f8e56eacd2bda83d63f7506a4abc9fc","Interface capturing; Microfabrication; Microflows"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33845508803&doi=10.1039%2fb616484f&partnerID=40&md5=3703d143c32ea79bd85c6845aa8c5655",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250215311&doi=10.1080%2f15567260701337514&partnerID=40&md5=10e42d06a68cae56bb84e6d69b133fab","Dielectrophoresis; Digital microfluidics; Droplet transport; Electrowetting on dielectric"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33947704243&doi=10.1039%2fb702669m&partnerID=40&md5=8b64dd62e870a48f0594fdc15dc075d0",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33847374309&doi=10.1039%2fb701960m&partnerID=40&md5=3fe9de15b700e4cd603afbdd0564402e",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-34548090186&doi=10.1039%2fb710975j&partnerID=40&md5=2cac1131e0effe95270ef76131f4bf35",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892213914&doi=10.1007%2f978-3-540-33655-6_12&partnerID=40&md5=f5c8a49da878a0c8315a449caed75929",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891980181&doi=10.1007%2f1-4020-5123-9_2&partnerID=40&md5=d7ec52a16c16bef0b8b7eb9f4c32861c","biochips; dielectrophoresis; droplet; electrohydrodynamics; electrowetting; microfluidics; simulation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750297042&partnerID=40&md5=5c2f3e03f9a09a67186985ef04cb897a",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33750491112&doi=10.1073%2fpnas.0608026103&partnerID=40&md5=4c99089b93effe79a97f25554a85e1cf",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747117373&doi=10.1038%2fnature05058&partnerID=40&md5=9307c8e7f7f1e8c95be11f8536f6e577",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33747112102&doi=10.1038%2f442351a&partnerID=40&md5=8f5445216de3daac051e1d0e95ff2bcf",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-31344435088&doi=10.1109%2fTCAD.2005.857387&partnerID=40&md5=0799a3ea8c0fc8c106dddd0651c1ecb7","Biochips; Droplet; Electrohydrodynamics; Microfluidics; Simulation"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899146716&partnerID=40&md5=354ba2daf855b4a57aa2bd632f40e5ba",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645503667&doi=10.1039%2fb516610c&partnerID=40&md5=9b42dc53da8a51184e4dcae8005d9f7d",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745727711&doi=10.1039%2fb605196k&partnerID=40&md5=610e6bbc691d0875aa5824247315b808",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902437945&partnerID=40&md5=102be5f6e19f175fd62de1da1c4ca45d","Bio-fouling; Droplet microfluidics; Non-fouling surfaces"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902532194&partnerID=40&md5=ac2204e9fe459e34f489a3765aed6074","B- to A-DNA conversion; DNA; DNA stretching; Polydimethylsiloxane(PDM S)"
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27944473250&partnerID=40&md5=463e7a65c9bac11c6e76b49bf7286d43",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-27844606933&partnerID=40&md5=ef5752848d10087fe9c917b02c534570",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26244464041&doi=10.1016%2fj.jim.2005.07.001&partnerID=40&md5=b91534220d412a1e7b61048240336f98",
"https://www.scopus.com/inward/record.uri?eid=2-s2.0-26444610192&partnerID=40&md5=e25700e248f3e055a5a5e8a51d965724",
